Soil Moisture,Temperature, Soil Humidity,Time,Status
33,1,25,99,OFF
5,14,59,65,ON
42,12,57,65,OFF
34,37,55,72,ON
61,1,53,28,OFF
27,23,55,11,ON
73,11,36,63,ON
1,14,36,75,ON
78,20,47,100,OFF
88,21,53,35,OFF
24,25,40,55,ON
71,37,31,49,ON
1,7,28,45,ON
61,4,46,54,OFF
5,20,69,84,ON
29,31,30,109,OFF
40,16,23,44,OFF
71,3,23,94,OFF
89,45,28,48,ON
55,33,44,42,ON
89,25,66,74,ON
71,24,26,27,OFF
71,3,56,94,OFF
13,5,35,47,ON
27,8,38,59,ON
67,35,70,37,OFF
10,14,69,71,ON
14,12,70,2,ON
72,25,47,97,OFF
84,23,28,63,OFF
56,40,43,0,ON
8,5,20,108,OFF
69,30,28,82,ON
3,31,43,8,ON
76,5,44,7,OFF
65,17,27,66,OFF
17,45,51,91,OFF
10,12,52,92,OFF
45,0,50,61,OFF
9,19,55,64,ON
15,34,54,27,ON
48,44,42,15,ON
30,0,52,10,OFF
27,7,61,76,OFF
66,24,70,102,OFF
39,2,32,93,OFF
71,20,47,38,OFF
10,32,56,102,OFF
58,15,24,79,OFF
41,20,56,98,OFF
86,7,35,0,OFF
35,23,39,17,ON
26,36,67,47,ON
75,19,39,92,OFF
8,8,48,23,OFF
67,11,48,42,OFF
71,41,40,19,OFF
29,4,63,19,ON
61,24,33,56,ON
40,1,23,18,ON
85,44,21,83,ON
84,26,47,8,OFF
17,1,42,2,OFF
14,18,46,25,ON
44,25,50,57,ON
20,44,35,49,ON
64,24,39,54,ON
66,40,24,109,OFF
3,23,44,46,ON
39,20,51,88,ON
85,43,28,94,OFF
46,20,36,70,ON
61,20,42,8,ON
74,28,28,27,OFF
4,36,64,55,ON
2,1,37,107,OFF
8,1,35,87,ON
73,23,30,71,OFF
70,21,65,31,OFF
81,16,20,77,OFF
8,21,63,89,ON
53,41,27,71,ON
22,35,57,18,ON
76,45,61,72,ON
41,31,61,95,OFF
11,35,29,43,ON
39,42,55,25,ON
58,7,56,69,OFF
13,28,59,1,ON
27,26,52,9,ON
16,19,48,24,ON
14,30,67,24,ON
67,26,48,0,ON
48,28,43,98,OFF
5,44,25,86,ON
40,24,52,41,ON
73,45,36,85,ON
68,31,49,102,OFF
87,33,65,82,ON
1,13,36,53,ON
90,14,66,68,ON
56,5,58,40,OFF
22,9,22,42,OFF
2,2,70,45,ON
74,15,49,70,OFF
23,19,41,44,ON
10,7,38,57,ON
46,7,39,108,OFF
66,3,24,23,OFF
45,41,68,16,ON
70,24,27,54,OFF
35,12,43,9,ON
4,10,42,83,ON
88,4,47,43,OFF
22,8,59,51,OFF
65,37,51,66,ON
65,11,24,64,OFF
85,28,70,32,OFF
40,9,53,19,OFF
9,30,21,41,ON
4,13,40,37,ON
36,40,25,48,ON
20,34,21,83,ON
4,17,34,8,ON
66,14,29,83,OFF
73,10,33,62,ON
85,20,27,83,OFF
27,33,25,45,ON
9,30,67,25,ON
22,24,64,45,ON
15,25,37,35,OFF
58,38,30,57,ON
86,39,47,27,OFF
77,45,70,109,OFF
87,3,21,73,OFF
41,13,62,30,ON
61,18,31,24,OFF
62,27,31,102,OFF
47,1,37,33,OFF
46,15,35,35,ON
13,41,30,6,ON
65,10,70,56,ON
22,33,36,7,ON
14,40,58,71,ON
34,44,51,33,ON
57,25,40,47,ON
67,18,36,60,ON
64,26,58,22,OFF
37,4,50,89,OFF
66,35,47,103,OFF
84,27,55,24,OFF
89,43,59,36,OFF
58,43,22,60,ON
51,6,64,76,ON
74,16,20,24,OFF
55,17,35,41,ON
17,35,23,22,ON
42,26,54,11,ON
46,22,64,97,OFF
38,10,67,21,ON
51,40,45,65,ON
80,38,40,22,OFF
19,14,63,18,ON
78,29,36,55,ON
45,14,23,80,OFF
9,2,62,16,ON
16,37,43,1,ON
73,4,67,61,ON
25,8,68,70,ON
69,5,44,102,OFF
7,41,54,11,ON
29,5,24,3,OFF
83,8,67,86,ON
34,33,48,21,ON
90,26,54,20,OFF
40,24,31,101,OFF
84,32,53,44,ON
54,10,46,26,ON
74,45,35,13,OFF
76,37,54,25,OFF
31,5,41,31,ON
2,7,23,42,ON
17,35,21,39,ON
89,30,32,15,OFF
29,8,28,68,OFF
79,1,53,36,OFF
66,28,70,51,ON
21,13,58,2,ON
66,18,47,68,ON
13,16,56,110,OFF
58,10,40,58,ON
3,17,50,110,OFF
68,35,45,51,ON
64,28,29,29,OFF
56,25,20,83,ON
12,2,54,46,ON
87,13,26,67,OFF
63,43,33,27,OFF
53,21,45,88,ON
61,20,61,75,OFF
14,11,47,52,ON
30,11,55,101,OFF
17,0,70,11,OFF
64,45,21,31,OFF
69,22,68,38,OFF
30,10,55,12,ON
47,3,68,82,OFF
82,41,57,10,OFF
69,21,62,27,OFF
28,23,37,19,ON
21,36,68,82,ON
5,13,63,67,ON
34,44,52,79,ON
57,5,30,2,OFF
30,16,36,10,OFF
17,18,50,2,ON
10,33,31,6,ON
36,24,50,21,OFF
55,12,68,34,ON
4,14,34,76,ON
40,28,29,104,OFF
83,25,46,57,ON
26,19,45,106,OFF
39,34,41,44,ON
14,11,46,51,ON
17,33,21,103,OFF
34,37,62,30,ON
7,28,59,66,ON
23,17,39,77,ON
37,7,35,45,ON
3,20,54,93,OFF
84,41,33,4,OFF
23,18,64,71,ON
16,20,58,78,ON
52,45,36,68,ON
26,3,40,101,OFF
60,22,28,107,OFF
5,45,61,17,ON
23,39,39,62,ON
86,41,41,30,OFF
2,44,61,60,ON
77,38,62,105,OFF
16,3,40,48,ON
58,12,28,31,ON
28,28,70,85,ON
15,22,47,34,ON
7,40,70,106,OFF
67,25,29,91,OFF
86,2,70,47,OFF
54,23,33,108,OFF
25,0,47,65,OFF
10,19,34,3,ON
11,23,57,26,ON
58,37,37,86,ON
38,42,36,91,OFF
22,4,64,0,OFF
8,7,44,49,ON
79,11,27,89,OFF
61,13,22,42,OFF
65,20,53,62,OFF
17,26,36,29,ON
31,35,46,16,ON
52,18,36,7,ON
50,43,64,57,ON
2,38,53,86,ON
74,16,31,99,OFF
28,33,21,80,ON
6,40,50,87,ON
71,7,68,66,ON
16,28,60,45,ON
7,3,40,41,ON
66,27,35,28,OFF
59,28,54,43,ON
33,8,69,31,ON
29,31,25,89,ON
7,22,27,98,OFF
42,20,47,17,ON
16,34,43,70,ON
21,33,39,19,ON
32,7,66,60,ON
8,10,41,28,ON
15,26,56,110,OFF
9,28,69,68,ON
6,25,26,70,ON
34,0,34,44,OFF
82,26,43,47,ON
46,2,57,33,ON
16,29,24,110,OFF
81,37,70,89,ON
18,21,45,103,OFF
71,4,58,84,OFF
78,33,24,27,OFF
30,45,24,56,ON
11,15,69,81,ON
3,8,64,110,OFF
75,24,32,72,ON
43,4,66,105,OFF
81,44,60,19,OFF
4,7,39,90,ON
78,22,23,83,OFF
48,43,31,70,ON
18,3,60,73,ON
47,41,34,91,OFF
38,32,59,2,ON
53,22,21,69,ON
79,11,21,20,OFF
67,1,49,87,OFF
69,28,22,70,ON
24,6,24,98,OFF
42,25,58,95,OFF
63,34,52,77,ON
73,18,55,68,OFF
38,37,65,36,ON
72,34,60,19,OFF
49,9,34,66,ON
49,18,34,8,ON
78,32,56,65,ON
12,8,69,44,ON
40,4,39,32,ON
8,14,45,107,OFF
5,38,65,76,ON
21,2,27,69,OFF
64,40,37,66,ON
1,22,37,7,ON
79,26,28,49,OFF
39,37,27,22,ON
8,10,55,90,ON
2,19,48,35,ON
6,6,61,8,OFF
17,44,28,5,ON
81,14,26,24,OFF
82,2,38,1,OFF
8,17,70,103,OFF
88,2,43,55,OFF
68,30,46,26,OFF
38,39,24,93,OFF
59,35,32,27,ON
45,41,44,80,ON
13,24,44,56,ON
89,9,23,90,OFF
73,5,47,99,OFF
12,3,62,17,ON
82,15,69,71,ON
51,44,35,87,ON
41,41,67,102,OFF
61,23,58,4,ON
67,17,46,53,ON
17,7,69,36,ON
57,21,49,91,OFF
51,30,21,37,ON
24,32,22,86,ON
54,23,42,66,ON
64,26,52,48,ON
61,0,59,101,OFF
49,23,47,60,ON
54,40,51,27,ON
53,21,59,24,ON
37,6,50,18,ON
74,28,55,41,ON
42,36,65,36,ON
14,27,48,6,ON
53,7,62,104,OFF
17,39,23,53,ON
86,27,44,34,OFF
45,44,52,84,ON
22,23,49,100,OFF
39,40,27,57,ON
53,15,33,74,ON
90,20,69,54,ON
2,38,53,54,ON
42,45,58,43,ON
29,1,51,6,OFF
28,28,58,14,ON
34,30,29,83,ON
79,14,42,39,OFF
46,42,40,87,ON
81,11,59,21,OFF
3,12,69,36,ON
53,27,21,63,ON
7,27,44,52,ON
56,30,46,94,OFF
62,23,59,109,OFF
57,6,34,98,OFF
3,8,69,66,ON
39,25,53,87,ON
20,21,38,4,ON
53,20,67,74,ON
69,17,37,13,OFF
55,21,39,4,ON
21,26,67,92,OFF
11,29,26,16,ON
78,23,41,33,OFF
2,18,28,67,ON
33,4,27,18,ON
19,0,42,35,OFF
71,25,26,66,OFF
1,26,61,66,ON
30,28,60,106,OFF
79,2,59,46,OFF
49,35,45,36,ON
1,37,31,49,ON
62,27,30,27,OFF
17,30,47,81,ON
43,35,39,32,ON
38,40,35,98,OFF
34,20,22,4,ON
84,25,59,69,OFF
87,23,30,76,OFF
3,40,28,104,OFF
76,33,30,63,ON
67,6,25,103,OFF
89,9,38,83,ON
72,1,63,20,OFF
24,29,59,43,ON
89,33,44,55,ON
16,28,62,59,ON
31,16,41,6,ON
78,13,39,41,ON
48,6,29,25,ON
65,32,24,109,OFF
22,20,32,20,ON
68,10,52,71,OFF
3,15,57,20,ON
40,12,47,94,OFF
81,33,63,8,OFF
21,40,58,30,ON
34,34,27,59,ON
25,45,42,2,ON
29,9,30,45,OFF
63,37,39,88,ON
62,42,46,33,OFF
5,32,41,107,OFF
53,26,65,56,ON
63,42,40,65,ON
71,25,43,9,OFF
80,12,64,58,ON
19,10,22,98,OFF
90,35,39,91,OFF
81,44,57,48,ON
67,20,65,48,ON
21,6,20,26,ON
4,19,52,67,ON
85,44,60,17,OFF
23,0,41,56,OFF
19,5,51,104,OFF
73,17,66,72,ON
60,4,53,47,OFF
65,20,27,13,OFF
50,34,37,16,ON
90,26,44,110,OFF
89,4,55,30,OFF
16,22,27,14,ON
11,28,58,70,ON
11,13,56,38,ON
41,32,69,62,ON
74,34,30,45,ON
71,25,31,0,OFF
64,22,35,91,OFF
83,32,68,59,ON
41,5,20,48,OFF
58,18,40,54,ON
62,43,55,20,OFF
89,35,69,106,OFF
62,3,52,78,OFF
66,1,36,1,OFF
53,5,29,26,ON
16,15,34,45,ON
6,17,42,18,OFF
30,4,52,21,ON
77,27,33,66,ON
61,25,67,81,ON
64,14,37,41,ON
32,17,51,94,OFF
23,15,36,40,ON
26,31,21,95,OFF
60,3,41,28,OFF
90,36,26,77,ON
47,9,22,15,ON
49,16,60,2,ON
48,4,46,27,ON
55,0,56,22,OFF
37,0,50,57,OFF
28,11,69,24,ON
18,1,37,40,ON
72,24,53,17,OFF
56,28,35,61,ON
14,27,50,87,ON
79,1,65,87,ON
57,45,51,83,ON
33,35,25,72,ON
32,5,36,95,OFF
49,5,55,84,OFF
57,7,69,11,ON
37,12,62,51,OFF
79,26,61,9,OFF
27,3,53,26,ON
55,26,58,46,OFF
62,45,37,23,OFF
30,25,70,78,ON
6,3,34,102,OFF
87,16,39,19,OFF
83,32,32,33,OFF
7,1,28,21,OFF
4,15,26,48,ON
6,10,31,109,OFF
47,30,60,106,OFF
68,9,62,41,OFF
77,45,67,95,OFF
68,0,56,30,OFF
37,38,70,32,ON
35,32,59,38,ON
59,2,42,9,OFF
23,32,24,65,ON
85,40,48,17,OFF
80,26,25,10,OFF
1,43,28,68,ON
86,32,60,7,OFF
83,5,34,101,OFF
17,25,30,56,ON
27,17,58,109,OFF
7,40,22,49,ON
11,10,50,24,ON
16,14,40,34,ON
56,31,24,31,ON
57,21,50,79,ON
37,5,61,44,OFF
53,14,38,19,ON
6,29,31,25,ON
60,2,26,65,OFF
22,12,69,50,ON
46,40,31,21,ON
36,32,23,96,OFF
7,14,26,49,ON
17,13,31,24,ON
66,18,34,19,OFF
90,35,70,68,ON
70,9,33,28,OFF
27,12,36,102,OFF
9,20,24,105,OFF
49,16,39,58,ON
27,36,54,5,ON
2,14,38,104,OFF
9,32,51,46,ON
33,30,27,32,ON
24,33,47,72,ON
86,3,59,67,OFF
58,12,51,98,OFF
21,12,44,99,OFF
21,7,56,19,ON
58,17,70,82,ON
74,45,48,61,ON
48,28,69,58,ON
58,9,42,29,ON
48,40,24,83,ON
24,32,64,23,ON
57,23,26,28,ON
89,39,37,69,ON
69,27,54,110,OFF
25,20,38,83,ON
75,32,59,1,OFF
32,19,20,86,OFF
75,30,60,97,OFF
67,36,23,94,OFF
51,20,39,92,OFF
15,0,36,92,OFF
10,26,39,85,ON
7,21,42,12,ON
76,45,58,94,OFF
55,3,42,21,OFF
79,44,59,96,OFF
29,27,54,27,ON
39,14,64,91,OFF
11,45,69,2,ON
58,14,47,50,OFF
59,11,52,82,OFF
8,23,62,100,OFF
70,35,22,105,OFF
40,6,44,78,OFF
6,37,61,90,ON
54,1,68,110,OFF
20,29,25,83,ON
76,12,70,106,OFF
76,36,67,10,OFF
37,16,47,51,ON
37,19,40,92,OFF
27,38,65,27,ON
76,32,56,104,OFF
53,41,42,100,OFF
33,39,53,44,ON
38,14,21,0,ON
35,29,47,17,ON
32,39,35,22,ON
76,41,29,55,ON
36,3,53,51,OFF
8,2,50,7,OFF
49,6,36,25,ON
12,0,46,84,ON
32,30,49,72,ON
40,8,41,34,OFF
54,35,40,46,ON
4,9,51,44,ON
8,31,57,11,ON
39,2,32,53,ON
74,30,48,15,OFF
7,14,22,54,ON
71,9,55,82,OFF
46,45,31,66,ON
80,13,24,100,OFF
58,7,31,80,OFF
53,14,58,7,ON
41,42,30,84,ON
38,7,43,18,ON
25,17,67,78,ON
31,43,21,82,ON
15,35,43,85,ON
31,25,23,37,ON
72,39,21,110,OFF
12,34,64,16,ON
68,31,50,53,ON
84,11,66,4,OFF
70,15,50,0,OFF
65,4,30,107,OFF
80,12,64,14,OFF
57,1,21,47,OFF
90,28,53,69,ON
35,9,34,52,ON
66,0,41,51,OFF
28,29,67,92,OFF
78,44,46,107,OFF
60,33,44,40,ON
79,29,23,50,ON
87,34,62,69,ON
21,43,67,56,ON
22,4,69,10,ON
74,24,23,6,OFF
67,6,35,60,ON
18,31,47,27,ON
50,43,33,108,OFF
35,34,24,101,OFF
23,34,35,97,OFF
47,30,67,80,ON
12,30,21,28,ON
79,10,44,90,OFF
19,0,26,4,OFF
84,43,27,38,OFF
22,5,25,101,OFF
48,39,26,19,ON
28,3,37,89,OFF
4,34,26,70,ON
87,35,48,93,OFF
38,5,63,58,OFF
11,7,26,77,ON
79,3,40,51,OFF
79,32,52,47,ON
24,42,56,21,ON
23,41,47,41,ON
13,6,52,58,ON
62,39,27,14,OFF
38,17,65,46,ON
15,36,31,12,ON
39,31,59,44,ON
45,45,65,44,ON
19,31,56,36,ON
60,1,22,80,OFF
28,1,58,58,OFF
3,2,63,91,OFF
24,38,65,5,ON
15,28,52,34,ON
71,22,52,63,ON
10,11,27,19,ON
15,0,60,67,ON
1,44,70,34,ON
12,13,48,98,OFF
50,28,35,52,ON
87,0,60,109,OFF
5,37,50,31,ON
62,0,60,84,OFF
57,26,51,58,ON
69,7,21,96,OFF
32,35,28,19,ON
52,21,52,65,ON
79,22,54,32,OFF
5,10,37,14,ON
27,43,51,8,ON
44,11,66,109,OFF
41,41,51,53,ON
18,25,26,45,ON
45,4,51,77,OFF
31,33,39,74,ON
81,26,59,22,OFF
35,34,24,86,ON
15,21,42,65,ON
44,6,40,18,ON
64,30,53,72,ON
6,44,55,13,ON
35,7,69,76,ON
28,6,70,67,OFF
10,30,28,27,ON
87,36,25,60,ON
14,25,22,109,OFF
59,39,58,36,ON
73,19,35,35,OFF
65,31,23,51,ON
2,4,70,107,OFF
1,22,42,30,ON
61,41,51,57,ON
73,38,49,5,OFF
45,23,37,28,ON
15,16,21,45,ON
20,15,33,92,OFF
40,1,21,44,OFF
29,10,33,26,ON
58,14,39,93,OFF
41,27,20,53,ON
13,23,30,87,ON
60,7,55,20,OFF
16,39,59,25,ON
57,1,36,74,OFF
20,21,47,25,ON
67,21,62,80,OFF
55,10,69,73,ON
73,32,37,100,OFF
22,30,43,47,ON
7,45,66,57,ON
86,31,33,77,ON
43,31,55,83,ON
59,18,33,64,ON
47,21,24,56,OFF
30,1,60,56,OFF
37,17,21,21,ON
21,44,57,54,ON
43,33,62,15,ON
54,5,23,55,OFF
60,13,63,46,OFF
46,19,49,29,ON
25,9,31,83,OFF
29,21,66,73,ON
10,38,65,82,ON
67,24,67,68,ON
78,11,58,4,OFF
60,26,48,100,OFF
67,43,36,47,ON
42,24,46,18,OFF
56,29,31,42,OFF
58,20,55,4,ON
39,21,21,8,ON
75,36,70,66,ON
40,33,56,29,ON
65,5,69,31,OFF
32,24,55,49,ON
51,0,40,3,OFF
56,41,54,46,ON
81,28,37,52,ON
56,19,44,53,ON
47,5,49,92,OFF
76,40,34,84,ON
79,43,21,40,ON
2,27,57,110,OFF
80,8,27,90,OFF
64,13,62,59,OFF
52,14,58,77,OFF
6,5,66,53,ON
30,36,41,32,ON
2,12,31,18,ON
18,17,20,84,ON
85,13,67,109,OFF
63,21,55,91,OFF
54,17,53,19,ON
22,28,42,35,ON
51,31,23,81,ON
4,26,60,77,ON
44,6,64,88,ON
90,9,64,4,OFF
45,7,26,15,ON
23,14,23,0,ON
68,45,24,17,OFF
67,26,56,1,ON
10,24,52,33,OFF
50,11,69,18,ON
57,44,52,30,ON
6,2,54,25,ON
46,2,43,89,OFF
64,32,66,58,ON
89,6,52,55,OFF
46,27,44,17,ON
27,33,66,56,ON
49,12,60,7,ON
47,17,50,80,OFF
90,19,29,36,OFF
56,15,48,1,ON
87,35,41,96,OFF
65,39,46,109,OFF
42,34,49,52,ON
11,45,42,47,ON
1,44,27,52,ON
39,29,61,7,ON
20,15,49,0,ON
27,5,66,2,OFF
62,9,20,94,OFF
82,12,59,86,OFF
73,7,40,107,OFF
29,12,65,7,ON
58,17,57,32,ON
45,10,34,77,ON
25,26,54,106,OFF
2,33,67,70,ON
1,20,20,24,ON
17,45,25,103,OFF
89,29,49,45,ON
77,19,50,12,OFF
52,16,39,76,ON
1,14,57,103,OFF
61,45,41,4,ON
16,26,45,90,ON
75,31,69,74,ON
35,41,54,64,ON
47,39,55,77,ON
62,44,32,31,OFF
80,40,28,18,OFF
52,42,46,50,ON
58,13,30,9,ON
29,40,63,64,ON
51,6,23,0,OFF
70,22,39,29,OFF
89,40,50,64,ON
20,22,48,23,ON
85,5,67,18,OFF
46,38,22,73,ON
71,11,49,92,OFF
52,39,68,11,ON
81,13,59,109,OFF
68,11,36,10,OFF
57,38,42,84,ON
28,15,29,39,ON
30,18,52,77,OFF
10,1,54,30,OFF
78,33,30,32,OFF
57,44,26,103,OFF
89,37,56,10,OFF
14,37,58,70,ON
41,40,70,19,ON
78,20,49,85,ON
56,26,57,42,ON
56,36,45,72,ON
9,4,69,92,OFF
59,32,33,59,ON
85,42,67,94,OFF
39,43,24,25,ON
15,37,67,41,ON
45,36,50,105,OFF
29,9,68,10,ON
26,27,64,53,ON
31,5,31,84,OFF
85,37,45,71,ON
33,22,31,63,OFF
86,45,60,0,OFF
10,28,25,98,OFF
19,42,24,53,ON
10,41,22,107,OFF
48,1,55,68,OFF
63,19,39,12,OFF
52,27,55,73,ON
25,0,33,86,OFF
24,21,57,55,OFF
44,12,57,107,OFF
48,25,63,57,OFF
36,13,25,59,OFF
60,9,31,61,OFF
18,37,50,6,ON
15,16,46,86,ON
21,40,39,71,ON
65,45,62,20,OFF
72,16,45,110,OFF
31,45,27,55,ON
20,8,38,44,ON
10,29,59,55,ON
40,33,36,67,ON
23,30,53,47,ON
68,5,37,70,ON
65,14,28,47,OFF
49,25,35,2,ON
50,2,42,75,OFF
50,5,68,63,ON
37,9,25,5,OFF
80,21,21,35,OFF
1,20,50,68,ON
62,36,58,65,ON
86,11,25,60,OFF
88,16,42,35,OFF
5,16,46,109,OFF
43,13,37,6,ON
2,17,65,23,ON
31,36,40,17,ON
8,40,22,70,ON
3,16,59,18,OFF
56,30,31,41,OFF
85,28,53,20,OFF
12,0,26,81,ON
68,17,56,54,OFF
42,28,36,91,OFF
89,18,64,24,OFF
17,10,58,5,OFF
58,30,53,95,OFF
34,33,42,33,ON
6,4,34,90,ON
50,38,37,23,ON
88,20,37,35,OFF
31,27,63,3,ON
55,36,62,29,ON
32,36,25,67,ON
13,42,69,19,ON
50,41,38,88,ON
12,40,45,23,ON
29,36,64,89,ON
87,25,28,27,OFF
34,29,43,7,ON
54,21,66,64,ON
22,0,22,22,OFF
21,11,40,94,OFF
80,43,37,21,OFF
68,28,41,58,ON
7,43,69,25,ON
57,14,22,18,ON
71,15,23,104,OFF
34,13,25,92,OFF
42,24,43,26,OFF
47,24,68,72,ON
16,44,33,79,ON
87,5,43,102,OFF
28,6,58,88,OFF
14,2,26,88,ON
30,35,41,66,ON
53,31,70,87,ON
8,37,21,3,ON
64,42,45,48,ON
37,10,66,88,ON
27,8,55,2,OFF
66,12,22,55,OFF
58,18,57,98,OFF
61,13,59,56,OFF
86,1,49,13,OFF
70,10,48,29,OFF
38,28,70,100,OFF
34,0,68,28,OFF
80,43,53,67,ON
22,7,52,109,OFF
4,3,32,98,OFF
54,28,31,79,OFF
15,28,43,85,ON
38,13,27,40,OFF
78,33,23,38,OFF
54,3,63,34,OFF
13,8,41,89,ON
61,18,66,108,OFF
88,41,42,71,ON
12,26,32,91,OFF
51,26,49,12,ON
40,37,42,10,ON
62,36,51,79,ON
83,32,70,70,ON
71,39,23,101,OFF
24,22,35,69,ON
52,42,40,83,ON
58,21,29,107,OFF
45,14,24,55,OFF
55,39,57,32,ON
61,28,34,31,OFF
44,16,42,106,OFF
30,32,40,103,OFF
48,5,40,98,OFF
60,17,41,59,ON
35,8,70,62,ON
13,23,35,18,ON
19,34,69,85,ON
81,12,50,5,OFF
57,8,27,35,ON
47,5,32,28,ON
36,14,70,81,ON
28,3,60,8,OFF
29,0,51,10,OFF
13,31,57,14,ON
70,3,45,92,OFF
14,43,48,77,ON
25,38,41,95,OFF
29,19,34,76,ON
8,17,53,45,ON
80,12,26,33,OFF
23,39,49,105,OFF
41,36,53,29,ON
27,8,66,53,ON
1,9,67,26,ON
62,27,55,4,ON
60,19,67,43,ON
51,0,29,17,OFF
10,19,58,31,ON
17,29,52,76,ON
10,16,36,50,ON
14,41,31,73,ON
7,10,62,97,OFF
66,15,58,104,OFF
40,21,42,14,ON
7,33,39,50,ON
52,45,30,75,ON
66,41,60,34,OFF
63,38,36,9,ON
88,22,70,74,ON
69,39,38,87,ON
21,35,36,16,ON
40,7,55,22,ON
78,34,70,101,OFF
18,5,42,67,ON
6,26,47,98,OFF
13,32,43,64,ON
86,41,49,105,OFF
28,13,56,53,OFF
28,39,30,34,ON
70,4,50,86,OFF
50,0,67,87,OFF
25,13,30,110,OFF
25,45,27,13,ON
73,37,34,29,OFF
26,33,59,94,OFF
64,43,58,61,ON
49,29,35,32,ON
17,39,22,80,ON
84,6,25,46,OFF
57,39,46,59,ON
89,17,42,61,ON
34,10,26,26,ON
38,9,45,34,OFF
82,14,52,69,OFF
17,17,39,35,OFF
28,44,22,83,ON
3,20,21,56,ON
73,43,40,9,OFF
23,1,48,106,OFF
42,42,21,23,ON
12,15,23,72,ON
88,7,23,76,OFF
7,32,67,69,ON
18,27,64,99,OFF
7,30,64,80,ON
15,7,54,37,ON
11,5,57,40,ON
70,1,35,75,OFF
35,1,37,17,OFF
72,37,34,81,ON
18,44,43,97,OFF
86,27,63,46,OFF
81,17,29,94,OFF
70,6,35,44,ON
45,4,54,73,OFF
73,19,47,1,OFF
90,31,21,92,OFF
22,28,50,60,ON
65,16,62,79,OFF
88,13,32,43,ON
42,35,60,15,ON
31,4,31,37,ON
86,20,49,0,OFF
40,1,29,32,OFF
82,15,41,110,OFF
41,29,60,22,ON
34,18,30,87,OFF
87,32,67,80,ON
18,24,38,26,OFF
85,40,55,31,OFF
63,40,52,87,ON
17,24,69,7,ON
63,18,39,101,OFF
75,13,39,71,ON
89,26,48,90,ON
83,39,24,92,OFF
87,22,58,69,OFF
27,15,41,12,ON
6,2,66,33,ON
61,3,22,41,OFF
63,12,26,47,OFF
81,6,32,15,OFF
47,22,45,57,ON
85,45,44,15,OFF
2,39,26,16,ON
3,26,36,8,ON
37,39,66,106,OFF
57,22,37,104,OFF
67,13,69,39,OFF
72,21,36,100,OFF
67,4,52,26,OFF
6,23,55,34,ON
89,16,26,16,OFF
70,21,38,22,OFF
23,9,38,44,ON
48,6,61,77,OFF
78,18,45,29,OFF
54,31,28,40,ON
48,39,31,77,ON
85,20,40,63,ON
86,7,28,81,OFF
42,34,63,55,ON
56,9,49,53,OFF
31,26,67,16,ON
34,14,52,104,OFF
16,45,24,67,ON
65,0,60,46,OFF
7,42,32,104,OFF
4,3,65,60,ON
6,30,54,66,ON
72,28,31,77,OFF
86,30,26,6,OFF
9,36,27,56,ON
77,27,56,108,OFF
88,27,61,11,OFF
88,20,51,108,OFF
24,44,59,8,ON
34,38,33,88,ON
66,5,30,18,OFF
83,3,42,45,OFF
33,31,65,8,ON
43,25,35,110,OFF
45,28,20,15,ON
58,5,57,21,ON
21,45,68,45,ON
59,23,33,34,ON
68,21,21,47,ON
29,27,69,44,ON
57,21,26,56,OFF
11,21,37,8,ON
88,34,55,93,OFF
53,35,47,87,ON
9,10,51,105,OFF
84,12,69,90,ON
15,30,35,51,ON
63,12,67,90,ON
24,24,59,69,OFF
60,27,68,75,ON
73,21,54,50,OFF
51,7,56,26,ON
65,6,51,92,OFF
88,7,39,32,OFF
35,32,28,75,ON
21,15,24,75,OFF
39,25,68,23,ON
72,3,65,61,ON
66,37,49,51,ON
32,12,42,10,ON
2,15,27,11,ON
35,20,41,6,ON
24,2,25,92,OFF
6,40,54,98,OFF
42,31,55,94,OFF
61,27,69,110,OFF
81,0,25,18,OFF
61,1,47,40,OFF
79,13,30,68,OFF
53,23,22,49,ON
74,30,56,87,ON
64,29,48,103,OFF
36,41,64,56,ON
27,1,54,50,OFF
50,29,42,85,ON
57,18,65,32,ON
80,5,51,106,OFF
40,35,26,18,ON
19,22,70,79,ON
47,34,36,101,OFF
60,1,60,44,OFF
75,25,66,70,ON
7,10,65,37,ON
32,36,33,0,ON
10,36,42,2,ON
76,27,60,28,OFF
76,11,26,76,OFF
83,9,68,63,ON
39,2,70,34,ON
58,42,44,32,ON
34,43,50,92,OFF
32,15,45,76,ON
9,39,38,9,ON
38,32,46,87,ON
73,23,57,23,OFF
47,28,34,2,ON
47,30,51,78,ON
30,44,56,70,ON
17,41,56,90,ON
31,15,68,16,ON
14,10,42,11,ON
67,2,58,83,OFF
58,16,69,10,ON
68,24,40,73,ON
78,45,35,32,OFF
59,26,38,6,ON
28,39,61,102,OFF
60,17,48,20,OFF
38,4,38,88,OFF
47,27,49,19,ON
52,23,65,93,OFF
69,31,38,1,ON
6,12,42,46,ON
43,28,63,2,ON
64,34,59,84,ON
58,20,46,70,ON
64,6,34,99,OFF
41,28,69,3,ON
17,16,20,82,ON
20,9,38,62,ON
68,39,56,31,OFF
34,38,38,59,ON
45,5,62,61,OFF
41,40,47,28,ON
54,39,21,19,ON
55,23,66,85,ON
83,32,42,82,ON
81,37,30,86,ON
65,25,28,43,OFF
39,38,44,19,ON
14,21,62,7,ON
35,1,25,106,OFF
72,16,58,92,OFF
12,3,38,69,ON
78,1,36,99,OFF
81,33,27,39,OFF
